id,sentence1,sentence2,label
1956,شما یک انزجار انسان منزجر کننده هستید، Trump به خبرنگار ما گفت که او او را در مورد ادعاها مورد سوال قرار داد,شما یک دونالد تامپ ترامپ، شب گذشته، به خبرنگار که از ادعاهای زنان خواسته است، دونالد ترامپ است,paraphrase
1957,تعظیم بدون آثار کاترین به سمت نزدیک شدن گفتگو بود,در اواخر گفت‌وگویشان، کاترین خیلی ساده و بی‌غل و غش گفت,paraphrase
1958,پرس و جو وکلا Trump پرونده دعوی بیش از رأی گیری اولیه در نوادا.,نژادپرست دونالد تامپه دعوت نامه را به عهده داشت تا آراء اولیه را در مناطق اقلیت های سنگین نوادا حذف کند!,paraphrase
1959,تخریب ارتش مهاجم پنجصد هزار مرد,انهدام قشون افزون از پنجاه هزار نفری او و سقوط امپراطوری وی بود.,paraphrase
1960,پسر قادر به راه رفتن نبود.,کارگر نمی‌توانست راه برود.,paraphrase
1961,ما در پایه ای از دوستی باز هستیم: من به شما گوش کرده ام، و شما مایل به گوش دادن به من هستید.,من به حرف‌های‌ات گوش کردم، و تو هم میل داری به حرف‌هایم گوش بدهی.,paraphrase
1962,هر وقت او وقت آزاد داشت,تا یک لحظه وقت آزاد به دست می‌آورد,paraphrase
1963,هی شما می توانید شروع کنید.,هي تو ميتوني الان پدريتو شروع کني .,paraphrase
1964,ناگهان...,...يکدفعه,paraphrase
1965,باقی مانده,آ روم بگیر دی گه...,paraphrase
1966,در سال 1951، او دقیقا دو برابر ارزش فعلی اولین شوهرش دو کارخانه را پرداخت کرد,در 1951 به آنیلایزه هارتهایم دو برابر ارزش روز دو کارگاهش را پرداخت،,paraphrase
1967,از چه کسی؟ از گازسون پرسید,دارتین‌یان کاغذ را گرفته و پرسید که: از کجا آمده؟,paraphrase
1968,یا من می توانم به این کتابفروشی در سراسر خیابان بروم، نمی توانستم,يا شايدم بهتر باشه كتابفروشي اون ور خيابون را امتحان كنم .,paraphrase
1969,کودک خود را به لالایی از این صداها رها می کند.,بچه خوش دارد که این صداهای گوناگون برایش لالائی بخوانند.,paraphrase
1970,من عاشق تو هستم ...,من تو را دوست دارم ای معشوق من...,paraphrase
1971,من قصد داشتم بگویم، هیچ مشکلی وجود ندارد.,ميخواستم بگم نه مشکلي نيست .,paraphrase
1972,نوه پیتزا برای بررسی مادربزرگ پس از طوفان متیو تحویل داده است,نوه پیتزا تحویل داده شده برای بررسی GrandmaCnnCNN داستان شگفت انگیز و LT؛ 3,paraphrase
1973,تا زمانی که با یک مخزن بزرگتر ملاقات کنید.,تا اینکه با یه تانک بزرگ‌تر روبرو میشی.,paraphrase
1974,رها کردن، شیطان شما را بگیر!,و لش کن، بیندازش دور! ...,paraphrase
1975,نیمی از دوازده کشتی بارگیری و تخلیه در بندر را ذکر کرد. شما آنها را می بینید؟,به نیم دو جین کشتی‌هایی که دربند در حال بارگیری یا تخلیه بار بودند اشاره کرد و گفت: آن کشتی‌ها را می‌بینی؟,paraphrase
1976,بیا، مون، این تنها عمو رفیق ما است,زود باش، مون، این همان رفیق عموی خودت است....,paraphrase
1977,و چشمان او هر گونه جدیدی از فقر را مورد بررسی قرار داد.,و به هر گوشه نگاه می‌کرد و اظهار دلخوری می‌کرد.,paraphrase
1978,؛ من به تمام قدرتم نیاز دارم تا با خودم مبارزه کنم,من تمام قوه و استطاعت‌ خود را در مقابل خودم صرف می‌نمایم,paraphrase
1979,او فکر می کند شما یک نابغه هستید و او ناخن های جلا خود را در سراسر شما داشت.,فکر ميکنه نابغه اي و ناخن هاي آراسته شده ش ذهنتو مشغول کرده .,paraphrase
1980,به هر حال خیلی دیر شده؛,به هر حال الان دیگر دیر شده؛,paraphrase
1981,اسلحه های بارگیری اسلحه دفاع از مشت.,پشت توپها توپها را پر کنيد؛از دکل موظبت کنيد .,paraphrase
1982,اینها اکنون همه چیز بهتر است.,‏…اينا هستن - ‏ من ديگه خوب شدم -,paraphrase
1983,صبر کن، متاسفم آیا این زمان بدی آره است؟,صبر کن ، معذرت ميخام ، بَد وقتي اومدم آره .,paraphrase
1984,برای لحظه ای، تحسین اراده همراه با احساس خنثی کردن از دست دادن بود.,ویل با تحسین به او گوش می‌داد، اما خود را نسبت به او بی گناه احساس می‌کرد.,paraphrase
1985,نقره، تمام آزادی خود را مجاز بود,سیلور از آزادی کامل برخوردار بود,paraphrase
1986,و ... من تعجب کردم که آیا شما می توانید تدریس کنید ...,...و... من با خودم میگفتم ایکاش شما میتوانستید,paraphrase
1987,من نمیتوانم به چیزی فکر کنم، اما پالم او پوست من را دوست دارم.,نمی‌توانستم جز کف دست او که پوست من را به آتش می‌کشید به چیز دیگری بیندیشم.,paraphrase
1988,هیچ کس نمی تواند با اطمینان بگوید اگر بوی اسید کاربولیک بوی سلامت یا مرگ بود.,هیچ کس موفق نمی‌شد درست حدس بزند که آن بوی اسیدفنیک، بوی سلامتی است یا بوی مرگ.,paraphrase
1989,شگفت آور، احتیاط آن را به درستی تلفظ کرد و بدون تردید لحظه ای.,برخلاف انتظار، پرودنس بدون لحظه‌ای مکث و دودلی، کلمه را درست و کامل تلفظ کرد.,paraphrase
1990,غرور او بیشترین این علائم را انجام داد,خودپسندی کودکانه‌اش از روی ‌همین قراین می‌خواست چیزهائی بفهمد.,paraphrase
1991,ابتدا اتاق های پیش رو را تمیز کردم، و سپس وقتی چارلی بود، من او را پنکیک ساختم.,سعی کردم اتاق‌های از قبل تمیز را مرتب کنم و وقتی چارلی از خواب بیدار شد برایش پنکیک درست کردم.,paraphrase
1992,برای زنان، نتیجه دقت 19٪ بود، و تنها 12٪ این اولین بار بود.,در مورد زنان دقت بـه %۱۹ مـی‌رسید. %۱۲‌ زنان در اولین تلاش خود موفق بودند.,paraphrase
1993,مهم نیست که آیا آنها شما را کافر هستند، شما به خاطر اصل می روید.,می گوئی کسی سخنان مرا باور نخواهد کرد ولی من تابع اصول هستم.,paraphrase
1994,خانم کرافورد به تدریج آهسته نبود؛ او به خوبی احساسات خانم برترام را حدس زد، و آن را یک نقطه افتخار برای ترویج لذت او به حداکثر.,دوشیزه ‌کرافرد هم تندتند تعریف و تـمجید مـی‌کرد. کام لا احسـاسات دوشیزه برت رام را درک می‌کرد و باعث افتخارش بود که به رضایت و خوشی او پروبال بدهد.,paraphrase
